BmGene	BmChr	BmGeneStart	Bmsbid	PnGene	PnChr	PnGeneStart	sbid
BGIBMGA011902	Bmori_chr_21	2350392	92	PIENAPG00000002304	Pnapi_chr_5	853718	83
BGIBMGA011904	Bmori_chr_21	3017760	92	PIENAPG00000009582	Pnapi_chr_5	967325	83
BGIBMGA011908	Bmori_chr_21	3080714	92	PIENAPG00000009885	Pnapi_chr_5	1005953	83
BGIBMGA011909	Bmori_chr_21	3096614	92	PIENAPG00000000453	Pnapi_chr_5	1028189	83
BGIBMGA011911	Bmori_chr_21	3127582	92	PIENAPG00000002196	Pnapi_chr_5	1039580	83
BGIBMGA011915	Bmori_chr_21	3228697	92	PIENAPG00000002742	Pnapi_chr_5	1104687	83
BGIBMGA011916	Bmori_chr_21	3265204	92	PIENAPG00000004129	Pnapi_chr_5	1114161	83
BGIBMGA011917	Bmori_chr_21	3364635	92	PIENAPG00000008279	Pnapi_chr_5	1183145	83
BGIBMGA011922	Bmori_chr_21	3469158	92	PIENAPG00000005479	Pnapi_chr_5	1262849	83
BGIBMGA011926	Bmori_chr_21	3768832	92	PIENAPG00000006494	Pnapi_chr_5	1475337	83
BGIBMGA011928	Bmori_chr_21	3873262	92	PIENAPG00000009943	Pnapi_chr_5	1498601	83
BGIBMGA011929	Bmori_chr_21	3909525	92	PIENAPG00000004316	Pnapi_chr_5	1505242	83
BGIBMGA011930	Bmori_chr_21	3941832	92	PIENAPG00000013605	Pnapi_chr_5	1512199	83
BGIBMGA011931	Bmori_chr_21	3983721	92	PIENAPG00000013284	Pnapi_chr_5	1552768	83
BGIBMGA011933	Bmori_chr_21	4021089	92	PIENAPG00000001761	Pnapi_chr_5	1608731	83
BGIBMGA011937	Bmori_chr_21	4097036	92	PIENAPG00000002225	Pnapi_chr_5	1688609	83
BGIBMGA011938	Bmori_chr_21	4122655	92	PIENAPG00000003841	Pnapi_chr_5	1712857	83
BGIBMGA011941	Bmori_chr_21	4193349	92	PIENAPG00000004512	Pnapi_chr_5	1747913	83
BGIBMGA011942	Bmori_chr_21	4297809	92	PIENAPG00000008075	Pnapi_chr_5	1837915	83
BGIBMGA011943	Bmori_chr_21	4331375	92	PIENAPG00000007518	Pnapi_chr_5	1926226	83
BGIBMGA011946	Bmori_chr_21	4425653	92	PIENAPG00000003889	Pnapi_chr_5	1856681	83
BGIBMGA011948	Bmori_chr_21	4948473	92	PIENAPG00000004479	Pnapi_chr_5	5706552	83
BGIBMGA011949	Bmori_chr_21	4958800	92	PIENAPG00000009248	Pnapi_chr_5	5710079	83
BGIBMGA011950	Bmori_chr_21	4964074	92	PIENAPG00000010271	Pnapi_chr_5	5715041	83
BGIBMGA011951	Bmori_chr_21	4967578	92	PIENAPG00000003334	Pnapi_chr_5	5725041	83
BGIBMGA011956	Bmori_chr_21	5233361	92	PIENAPG00000002049	Pnapi_chr_5	5895296	83
BGIBMGA011959	Bmori_chr_21	5377162	92	PIENAPG00000007508	Pnapi_chr_5	5962212	83
BGIBMGA011960	Bmori_chr_21	5590712	92	PIENAPG00000005395	Pnapi_chr_5	6078022	83
BGIBMGA011962	Bmori_chr_21	6220709	92	PIENAPG00000003299	Pnapi_chr_5	5700589	83
BGIBMGA011964	Bmori_chr_21	6272759	92	PIENAPG00000007380	Pnapi_chr_5	5676924	83
BGIBMGA011967	Bmori_chr_21	6316981	92	PIENAPG00000001786	Pnapi_chr_5	5637692	83
BGIBMGA011968	Bmori_chr_21	6328718	92	PIENAPG00000006828	Pnapi_chr_5	5628220	83
BGIBMGA011969	Bmori_chr_21	6332181	92	PIENAPG00000002029	Pnapi_chr_5	5627968	83
BGIBMGA011970	Bmori_chr_21	6338452	92	PIENAPG00000002390	Pnapi_chr_5	5627271	83
BGIBMGA011971	Bmori_chr_21	6340391	92	PIENAPG00000010463	Pnapi_chr_5	5617627	83
BGIBMGA011976	Bmori_chr_21	6461242	92	PIENAPG00000005583	Pnapi_chr_5	5570162	83
BGIBMGA011977	Bmori_chr_21	6473071	92	PIENAPG00000000808	Pnapi_chr_5	5566410	83
BGIBMGA011979	Bmori_chr_21	6484198	92	PIENAPG00000010554	Pnapi_chr_5	5560466	83
BGIBMGA011980	Bmori_chr_21	6490403	92	PIENAPG00000001452	Pnapi_chr_5	5551727	83
BGIBMGA011983	Bmori_chr_21	6504989	92	PIENAPG00000001276	Pnapi_chr_5	3280510	83
BGIBMGA011984	Bmori_chr_21	6510432	92	PIENAPG00000002975	Pnapi_chr_5	3284980	83
BGIBMGA011987	Bmori_chr_21	6532533	92	PIENAPG00000002017	Pnapi_chr_5	3286902	83
BGIBMGA011988	Bmori_chr_21	6552689	92	PIENAPG00000000508	Pnapi_chr_5	3305561	83
BGIBMGA011989	Bmori_chr_21	6566980	92	PIENAPG00000004349	Pnapi_chr_5	3322405	83
BGIBMGA011992	Bmori_chr_21	6659038	92	PIENAPG00000013591	Pnapi_chr_5	3354433	83
BGIBMGA011993	Bmori_chr_21	6718157	92	PIENAPG00000002356	Pnapi_chr_5	3385743	83
BGIBMGA011994	Bmori_chr_21	6729027	92	PIENAPG00000011849	Pnapi_chr_5	3388458	83
BGIBMGA011995	Bmori_chr_21	6782667	92	PIENAPG00000004961	Pnapi_chr_5	3409917	83
BGIBMGA011996	Bmori_chr_21	6818103	92	PIENAPG00000011767	Pnapi_chr_5	3447130	83
BGIBMGA011997	Bmori_chr_21	6877485	92	PIENAPG00000008494	Pnapi_chr_5	3467824	83
BGIBMGA011998	Bmori_chr_21	6893234	92	PIENAPG00000010289	Pnapi_chr_5	3474985	83
BGIBMGA012000	Bmori_chr_21	6909825	92	PIENAPG00000009177	Pnapi_chr_5	3483781	83
BGIBMGA012002	Bmori_chr_21	6921741	92	PIENAPG00000004381	Pnapi_chr_5	3486799	83
BGIBMGA012003	Bmori_chr_21	6926951	92	PIENAPG00000007610	Pnapi_chr_5	3494453	83
BGIBMGA012004	Bmori_chr_21	6937501	92	PIENAPG00000010708	Pnapi_chr_5	3497104	83
BGIBMGA012005	Bmori_chr_21	6948563	92	PIENAPG00000005087	Pnapi_chr_5	3508464	83
BGIBMGA012006	Bmori_chr_21	6953353	92	PIENAPG00000000771	Pnapi_chr_5	3507049	83
BGIBMGA012007	Bmori_chr_21	6964852	92	PIENAPG00000006357	Pnapi_chr_5	3511138	83
BGIBMGA012016	Bmori_chr_21	7575816	92	PIENAPG00000007917	Pnapi_chr_5	3844817	83
BGIBMGA012017	Bmori_chr_21	7577245	92	PIENAPG00000008688	Pnapi_chr_5	3846372	83
BGIBMGA012018	Bmori_chr_21	7596407	92	PIENAPG00000003441	Pnapi_chr_5	3849108	83
BGIBMGA012021	Bmori_chr_21	7676869	92	PIENAPG00000009641	Pnapi_chr_5	3945527	83
BGIBMGA012022	Bmori_chr_21	7689938	92	PIENAPG00000002108	Pnapi_chr_5	3933768	83
BGIBMGA012023	Bmori_chr_21	7733623	92	PIENAPG00000009794	Pnapi_chr_5	3892944	83
BGIBMGA012026	Bmori_chr_21	7768827	92	PIENAPG00000002884	Pnapi_chr_5	3983969	83
BGIBMGA012028	Bmori_chr_21	7968240	92	PIENAPG00000002830	Pnapi_chr_5	4133296	83
BGIBMGA012030	Bmori_chr_21	8196258	92	PIENAPG00000002539	Pnapi_chr_5	4238825	83
BGIBMGA012031	Bmori_chr_21	8208644	92	PIENAPG00000011288	Pnapi_chr_5	4247357	83
BGIBMGA012034	Bmori_chr_21	8250088	92	PIENAPG00000003581	Pnapi_chr_5	4599604	83
BGIBMGA012043	Bmori_chr_21	8706731	92	PIENAPG00000005820	Pnapi_chr_5	4352886	83
BGIBMGA012044	Bmori_chr_21	8718434	92	PIENAPG00000007975	Pnapi_chr_5	4344114	83
BGIBMGA012045	Bmori_chr_21	8830836	92	PIENAPG00000001277	Pnapi_chr_5	4287665	83
BGIBMGA012046	Bmori_chr_21	8863797	92	PIENAPG00000001589	Pnapi_chr_5	4268599	83
BGIBMGA012047	Bmori_chr_21	8869403	92	PIENAPG00000010313	Pnapi_chr_5	4609477	83
BGIBMGA012050	Bmori_chr_21	8960150	92	PIENAPG00000009998	Pnapi_chr_5	4658290	83
BGIBMGA012052	Bmori_chr_21	8990637	92	PIENAPG00000012880	Pnapi_chr_5	4679192	83
BGIBMGA012053	Bmori_chr_21	9039160	92	PIENAPG00000006285	Pnapi_chr_5	4707549	83
BGIBMGA012056	Bmori_chr_21	9069939	92	PIENAPG00000012131	Pnapi_chr_5	4730382	83
BGIBMGA012058	Bmori_chr_21	9075571	92	PIENAPG00000010854	Pnapi_chr_5	4735134	83
BGIBMGA012060	Bmori_chr_21	9304280	92	PIENAPG00000002570	Pnapi_chr_5	4862892	83
BGIBMGA012064	Bmori_chr_21	9684556	92	PIENAPG00000000167	Pnapi_chr_5	5040126	83
BGIBMGA012065	Bmori_chr_21	9744052	92	PIENAPG00000006378	Pnapi_chr_5	5090573	83
BGIBMGA012068	Bmori_chr_21	9977201	92	PIENAPG00000009513	Pnapi_chr_5	5225764	83
BGIBMGA012072	Bmori_chr_21	10324121	92	PIENAPG00000004521	Pnapi_chr_5	5505869	83
BGIBMGA012076	Bmori_chr_21	10335931	92	PIENAPG00000004231	Pnapi_chr_5	5514304	83
BGIBMGA012077	Bmori_chr_21	10352298	92	PIENAPG00000002141	Pnapi_chr_5	5521181	83
BGIBMGA012078	Bmori_chr_21	10354604	92	PIENAPG00000013544	Pnapi_chr_5	5523147	83
BGIBMGA012079	Bmori_chr_21	10356503	92	PIENAPG00000004154	Pnapi_chr_5	5533168	83
BGIBMGA012080	Bmori_chr_21	10364983	92	PIENAPG00000011753	Pnapi_chr_5	5542514	83
BGIBMGA012081	Bmori_chr_21	10373779	92	PIENAPG00000012967	Pnapi_chr_5	5548381	83
BGIBMGA012082	Bmori_chr_21	10378070	92	PIENAPG00000003147	Pnapi_chr_5	3268506	83
BGIBMGA012083	Bmori_chr_21	10386420	92	PIENAPG00000003391	Pnapi_chr_5	3244170	83
BGIBMGA012084	Bmori_chr_21	10410909	92	PIENAPG00000003391	Pnapi_chr_5	3244170	83
BGIBMGA012085	Bmori_chr_21	10450954	92	PIENAPG00000003803	Pnapi_chr_5	3224483	83
BGIBMGA012086	Bmori_chr_21	10530122	92	PIENAPG00000003559	Pnapi_chr_5	3177454	83
BGIBMGA012087	Bmori_chr_21	10538577	92	PIENAPG00000010392	Pnapi_chr_5	3168147	83
BGIBMGA012088	Bmori_chr_21	10554152	92	PIENAPG00000011971	Pnapi_chr_5	3161820	83
BGIBMGA012089	Bmori_chr_21	10561425	92	PIENAPG00000000074	Pnapi_chr_5	3155161	83
BGIBMGA012090	Bmori_chr_21	10569789	92	PIENAPG00000003453	Pnapi_chr_5	3147408	83
BGIBMGA012092	Bmori_chr_21	10578024	92	PIENAPG00000007819	Pnapi_chr_5	3140047	83
BGIBMGA012093	Bmori_chr_21	10612119	92	PIENAPG00000009068	Pnapi_chr_5	3118872	83
BGIBMGA012099	Bmori_chr_21	10971005	92	PIENAPG00000010076	Pnapi_chr_5	2710749	83
BGIBMGA012100	Bmori_chr_21	11014449	92	PIENAPG00000010076	Pnapi_chr_5	2710749	83
BGIBMGA012101	Bmori_chr_21	11040295	92	PIENAPG00000012214	Pnapi_chr_5	2702369	83
BGIBMGA012102	Bmori_chr_21	11059864	92	PIENAPG00000000127	Pnapi_chr_5	2668148	83
BGIBMGA012104	Bmori_chr_21	11107207	92	PIENAPG00000004242	Pnapi_chr_5	2663776	83
BGIBMGA012106	Bmori_chr_21	11114900	92	PIENAPG00000001464	Pnapi_chr_5	2694085	83
BGIBMGA012108	Bmori_chr_21	11122815	92	PIENAPG00000002980	Pnapi_chr_5	2660678	83
BGIBMGA012109	Bmori_chr_21	11129814	92	PIENAPG00000006483	Pnapi_chr_5	2645503	83
BGIBMGA012110	Bmori_chr_21	11143458	92	PIENAPG00000010964	Pnapi_chr_5	2637849	83
BGIBMGA012111	Bmori_chr_21	11155667	92	PIENAPG00000010321	Pnapi_chr_5	2634070	83
BGIBMGA012112	Bmori_chr_21	11158470	92	PIENAPG00000009383	Pnapi_chr_5	2630024	83
BGIBMGA012114	Bmori_chr_21	11202941	92	PIENAPG00000013252	Pnapi_chr_5	2570247	83
BGIBMGA012116	Bmori_chr_21	11238622	92	PIENAPG00000012937	Pnapi_chr_5	2566015	83
BGIBMGA012117	Bmori_chr_21	11243515	92	PIENAPG00000010121	Pnapi_chr_5	2544885	83
BGIBMGA012118	Bmori_chr_21	11286749	92	PIENAPG00000012333	Pnapi_chr_5	2526045	83
BGIBMGA012124	Bmori_chr_21	11391241	92	PIENAPG00000008350	Pnapi_chr_5	2452336	83
BGIBMGA012127	Bmori_chr_21	11442953	92	PIENAPG00000001912	Pnapi_chr_5	2404553	83
BGIBMGA012129	Bmori_chr_21	11481654	92	PIENAPG00000009809	Pnapi_chr_5	2390730	83
BGIBMGA012131	Bmori_chr_21	11503659	92	PIENAPG00000011289	Pnapi_chr_5	2384682	83
BGIBMGA012132	Bmori_chr_21	11509943	92	PIENAPG00000000351	Pnapi_chr_5	2347655	83
BGIBMGA012133	Bmori_chr_21	11597524	92	PIENAPG00000004871	Pnapi_chr_5	2303252	83
BGIBMGA012135	Bmori_chr_21	11625795	92	PIENAPG00000005266	Pnapi_chr_5	2289465	83
BGIBMGA012136	Bmori_chr_21	11645068	92	PIENAPG00000002329	Pnapi_chr_5	2275338	83
BGIBMGA012137	Bmori_chr_21	11654458	92	PIENAPG00000006075	Pnapi_chr_5	2273070	83
BGIBMGA012146	Bmori_chr_21	11962960	92	PIENAPG00000011228	Pnapi_chr_5	2072935	83
BGIBMGA012151	Bmori_chr_21	12161036	92	PIENAPG00000005040	Pnapi_chr_5	1937032	83
BGIBMGA012152	Bmori_chr_21	12167553	92	PIENAPG00000004387	Pnapi_chr_5	6235375	83
BGIBMGA012153	Bmori_chr_21	12171770	92	PIENAPG00000003734	Pnapi_chr_5	6238221	83
BGIBMGA012154	Bmori_chr_21	12183881	92	PIENAPG00000010270	Pnapi_chr_5	6245928	83
BGIBMGA012162	Bmori_chr_21	12823392	92	PIENAPG00000010128	Pnapi_chr_5	6715492	83
BGIBMGA012163	Bmori_chr_21	12834171	92	PIENAPG00000008579	Pnapi_chr_5	6812554	83
BGIBMGA012167	Bmori_chr_21	12910983	92	PIENAPG00000008780	Pnapi_chr_5	6859077	83
BGIBMGA012168	Bmori_chr_21	12918837	92	PIENAPG00000004330	Pnapi_chr_5	6938639	83
BGIBMGA012172	Bmori_chr_21	13006111	92	PIENAPG00000010375	Pnapi_chr_5	6932461	83
BGIBMGA012173	Bmori_chr_21	13019537	92	PIENAPG00000006523	Pnapi_chr_5	7002293	83
BGIBMGA012176	Bmori_chr_21	13044448	92	PIENAPG00000013083	Pnapi_chr_5	7019459	83
BGIBMGA012177	Bmori_chr_21	13059968	92	PIENAPG00000002656	Pnapi_chr_5	7030179	83
BGIBMGA012179	Bmori_chr_21	13084772	92	PIENAPG00000004949	Pnapi_chr_5	7047507	83
BGIBMGA012185	Bmori_chr_21	13184302	92	PIENAPG00000012256	Pnapi_chr_5	7091306	83
BGIBMGA012188	Bmori_chr_21	13296552	92	PIENAPG00000008880	Pnapi_chr_5	7160979	83
BGIBMGA012190	Bmori_chr_21	13328558	92	PIENAPG00000005597	Pnapi_chr_5	7174218	83
BGIBMGA012193	Bmori_chr_21	13345658	92	PIENAPG00000009061	Pnapi_chr_5	7189478	83
BGIBMGA012194	Bmori_chr_21	13349586	92	PIENAPG00000004427	Pnapi_chr_5	7190951	83
BGIBMGA012195	Bmori_chr_21	13360559	92	PIENAPG00000011984	Pnapi_chr_5	7205999	83
BGIBMGA012196	Bmori_chr_21	13382065	92	PIENAPG00000008555	Pnapi_chr_5	7215814	83
BGIBMGA012197	Bmori_chr_21	13386785	92	PIENAPG00000005174	Pnapi_chr_5	7222082	83
BGIBMGA012201	Bmori_chr_21	13576649	92	PIENAPG00000000439	Pnapi_chr_5	7336258	83
BGIBMGA012202	Bmori_chr_21	13723855	92	PIENAPG00000005661	Pnapi_chr_5	7419928	83
BGIBMGA012203	Bmori_chr_21	13735241	92	PIENAPG00000009929	Pnapi_chr_5	7433949	83
BGIBMGA012210	Bmori_chr_21	14335077	92	PIENAPG00000010879	Pnapi_chr_5	7904018	83
BGIBMGA012213	Bmori_chr_21	14459071	92	PIENAPG00000010015	Pnapi_chr_5	7979228	83
BGIBMGA012215	Bmori_chr_21	14498893	92	PIENAPG00000001678	Pnapi_chr_5	8000064	83
BGIBMGA012216	Bmori_chr_21	14503436	92	PIENAPG00000005090	Pnapi_chr_5	8002766	83
BGIBMGA012220	Bmori_chr_21	15123457	92	PIENAPG00000002491	Pnapi_chr_5	8044057	83
BGIBMGA012224	Bmori_chr_21	15890131	92	PIENAPG00000005375	Pnapi_chr_5	8174107	83
BGIBMGA012230	Bmori_chr_21	16596985	92	PIENAPG00000009182	Pnapi_chr_5	8455914	83
BGIBMGA012232	Bmori_chr_21	16636191	92	PIENAPG00000009520	Pnapi_chr_5	8471629	83
BGIBMGA012234	Bmori_chr_21	16646739	92	PIENAPG00000003262	Pnapi_chr_5	8477401	83
BGIBMGA012235	Bmori_chr_21	16693605	92	PIENAPG00000004014	Pnapi_chr_5	8583688	83
BGIBMGA012236	Bmori_chr_21	16701796	92	PIENAPG00000011854	Pnapi_chr_5	8565100	83
BGIBMGA012237	Bmori_chr_21	16718719	92	PIENAPG00000002756	Pnapi_chr_5	8597160	83
BGIBMGA012240	Bmori_chr_21	16742025	92	PIENAPG00000009840	Pnapi_chr_5	8604173	83
BGIBMGA012241	Bmori_chr_21	16768430	92	PIENAPG00000004136	Pnapi_chr_5	8625126	83
BGIBMGA012242	Bmori_chr_21	16810948	92	PIENAPG00000013357	Pnapi_chr_5	8631657	83
BGIBMGA012243	Bmori_chr_21	16817559	92	PIENAPG00000004689	Pnapi_chr_5	8636317	83
BGIBMGA012244	Bmori_chr_21	16821821	92	PIENAPG00000011072	Pnapi_chr_5	8642271	83
BGIBMGA012245	Bmori_chr_21	16825349	92	PIENAPG00000008039	Pnapi_chr_5	8645745	83
BGIBMGA012248	Bmori_chr_21	16846523	92	PIENAPG00000006805	Pnapi_chr_5	8647666	83
BGIBMGA012249	Bmori_chr_21	16858685	92	PIENAPG00000012531	Pnapi_chr_5	8664794	83
BGIBMGA012251	Bmori_chr_21	16886587	92	PIENAPG00000007236	Pnapi_chr_5	8687067	83
BGIBMGA012280	Bmori_chr_21	17507209	92	PIENAPG00000003370	Pnapi_chr_5	8910669	83
BGIBMGA012281	Bmori_chr_21	17622201	92	PIENAPG00000012658	Pnapi_chr_5	8921448	83
BGIBMGA012283	Bmori_chr_21	17632692	92	PIENAPG00000001321	Pnapi_chr_5	8930630	83
BGIBMGA012286	Bmori_chr_21	17699266	92	PIENAPG00000006371	Pnapi_chr_5	8961196	83
BGIBMGA012288	Bmori_chr_21	17743350	92	PIENAPG00000009166	Pnapi_chr_5	8970765	83
BGIBMGA012290	Bmori_chr_21	17769961	92	PIENAPG00000001294	Pnapi_chr_5	9002032	83
BGIBMGA012291	Bmori_chr_21	17784299	92	PIENAPG00000003515	Pnapi_chr_5	9011892	83
BGIBMGA012296	Bmori_chr_21	18412275	92	PIENAPG00000006941	Pnapi_chr_5	9534754	83
BGIBMGA012303	Bmori_chr_22	183461	93	PIENAPG00000008537	Pnapi_chr_16	701936	34
BGIBMGA012305	Bmori_chr_22	461331	93	PIENAPG00000003164	Pnapi_chr_16	516810	34
BGIBMGA012306	Bmori_chr_22	474729	93	PIENAPG00000006192	Pnapi_chr_16	509767	34
BGIBMGA012315	Bmori_chr_22	1125840	93	PIENAPG00000010401	Pnapi_chr_16	190155	34
BGIBMGA012318	Bmori_chr_22	1266212	93	PIENAPG00000008599	Pnapi_chr_16	249107	34
BGIBMGA012320	Bmori_chr_22	1331232	93	PIENAPG00000004606	Pnapi_chr_16	378343	34
BGIBMGA012326	Bmori_chr_22	1440617	93	PIENAPG00000011421	Pnapi_chr_16	400133	34
BGIBMGA012328	Bmori_chr_22	1497990	93	PIENAPG00000009450	Pnapi_chr_16	17119	34
BGIBMGA012333	Bmori_chr_22	2303750	93	PIENAPG00000000722	Pnapi_chr_16	1083022	34
BGIBMGA012340	Bmori_chr_22	2647216	93	PIENAPG00000003117	Pnapi_chr_16	1317188	34
BGIBMGA012341	Bmori_chr_22	2665680	93	PIENAPG00000001637	Pnapi_chr_16	1342314	34
BGIBMGA012343	Bmori_chr_22	2686425	93	PIENAPG00000006561	Pnapi_chr_16	1360946	34
BGIBMGA012344	Bmori_chr_22	2689601	93	PIENAPG00000002512	Pnapi_chr_16	1377652	34
BGIBMGA012345	Bmori_chr_22	2698563	93	PIENAPG00000000937	Pnapi_chr_16	1381250	34
BGIBMGA012346	Bmori_chr_22	2706424	93	PIENAPG00000010078	Pnapi_chr_16	1382747	34
BGIBMGA012347	Bmori_chr_22	2720031	93	PIENAPG00000000431	Pnapi_chr_16	1388524	34
BGIBMGA012348	Bmori_chr_22	2727507	93	PIENAPG00000013051	Pnapi_chr_16	1396975	34
BGIBMGA012349	Bmori_chr_22	2732572	93	PIENAPG00000001611	Pnapi_chr_16	1399914	34
BGIBMGA012350	Bmori_chr_22	2751118	93	PIENAPG00000003499	Pnapi_chr_16	1411836	34
BGIBMGA012352	Bmori_chr_22	2761328	93	PIENAPG00000002116	Pnapi_chr_16	1425093	34
BGIBMGA012353	Bmori_chr_22	2786792	93	PIENAPG00000003326	Pnapi_chr_16	1442190	34
BGIBMGA012359	Bmori_chr_22	3103433	93	PIENAPG00000002757	Pnapi_chr_16	1733462	34
BGIBMGA012360	Bmori_chr_22	3226046	93	PIENAPG00000002463	Pnapi_chr_16	1790556	34
BGIBMGA012362	Bmori_chr_22	3235742	93	PIENAPG00000005381	Pnapi_chr_16	1796075	34
BGIBMGA012364	Bmori_chr_22	3289230	93	PIENAPG00000011896	Pnapi_chr_16	1932846	34
BGIBMGA012365	Bmori_chr_22	3359753	93	PIENAPG00000001155	Pnapi_chr_16	1993692	34
BGIBMGA012366	Bmori_chr_22	3390400	93	PIENAPG00000012773	Pnapi_chr_16	2021659	34
BGIBMGA012371	Bmori_chr_22	3600129	93	PIENAPG00000010366	Pnapi_chr_16	2183643	34
BGIBMGA012372	Bmori_chr_22	3630439	93	PIENAPG00000006001	Pnapi_chr_16	2201438	34
BGIBMGA012373	Bmori_chr_22	3633317	93	PIENAPG00000012253	Pnapi_chr_16	2202972	34
BGIBMGA012374	Bmori_chr_22	3664677	93	PIENAPG00000007409	Pnapi_chr_16	2234881	34
BGIBMGA012376	Bmori_chr_22	3937991	93	PIENAPG00000001463	Pnapi_chr_16	2447765	34
BGIBMGA012377	Bmori_chr_22	4022144	93	PIENAPG00000006526	Pnapi_chr_16	2458788	34
BGIBMGA012378	Bmori_chr_22	4037045	93	PIENAPG00000005854	Pnapi_chr_16	2474070	34
BGIBMGA012379	Bmori_chr_22	4043974	93	PIENAPG00000006792	Pnapi_chr_16	2480321	34
BGIBMGA012381	Bmori_chr_22	4058982	93	PIENAPG00000001278	Pnapi_chr_16	2502074	34
BGIBMGA012388	Bmori_chr_22	4692142	93	PIENAPG00000009962	Pnapi_chr_16	2690150	34
BGIBMGA012391	Bmori_chr_22	4754194	93	PIENAPG00000002588	Pnapi_chr_16	2740762	34
BGIBMGA012393	Bmori_chr_22	4791564	93	PIENAPG00000006196	Pnapi_chr_16	2851905	34
BGIBMGA012394	Bmori_chr_22	4799005	93	PIENAPG00000008069	Pnapi_chr_16	2800566	34
BGIBMGA012395	Bmori_chr_22	4803141	93	PIENAPG00000007809	Pnapi_chr_16	2805921	34
BGIBMGA012396	Bmori_chr_22	4863809	93	PIENAPG00000011824	Pnapi_chr_16	2886899	34
BGIBMGA012397	Bmori_chr_22	4884486	93	PIENAPG00000009847	Pnapi_chr_16	2906853	34
BGIBMGA012398	Bmori_chr_22	4894230	93	PIENAPG00000000694	Pnapi_chr_16	2907690	34
BGIBMGA012400	Bmori_chr_22	4939292	93	PIENAPG00000011173	Pnapi_chr_16	2938645	34
BGIBMGA012402	Bmori_chr_22	5005292	93	PIENAPG00000001507	Pnapi_chr_16	2988478	34
BGIBMGA012406	Bmori_chr_22	5067331	93	PIENAPG00000013070	Pnapi_chr_16	3027264	34
BGIBMGA012407	Bmori_chr_22	5109490	93	PIENAPG00000004776	Pnapi_chr_16	3104492	34
BGIBMGA012409	Bmori_chr_22	5265148	93	PIENAPG00000006681	Pnapi_chr_16	3223521	34
BGIBMGA012410	Bmori_chr_22	5282967	93	PIENAPG00000008276	Pnapi_chr_16	3237639	34
BGIBMGA012411	Bmori_chr_22	5298090	93	PIENAPG00000010664	Pnapi_chr_16	3254438	34
BGIBMGA012414	Bmori_chr_22	5323319	93	PIENAPG00000003648	Pnapi_chr_16	3264138	34
BGIBMGA012415	Bmori_chr_22	5339153	93	PIENAPG00000010846	Pnapi_chr_16	3287206	34
BGIBMGA012416	Bmori_chr_22	5388219	93	PIENAPG00000003921	Pnapi_chr_16	3332872	34
BGIBMGA012417	Bmori_chr_22	5508292	93	PIENAPG00000011943	Pnapi_chr_16	3478170	34
BGIBMGA012419	Bmori_chr_22	5541526	93	PIENAPG00000011028	Pnapi_chr_16	3476951	34
BGIBMGA012424	Bmori_chr_22	5630816	93	PIENAPG00000004674	Pnapi_chr_16	3536943	34
BGIBMGA012426	Bmori_chr_22	5675623	94	PIENAPG00000005869	Pnapi_chr_14	11926137	27
BGIBMGA012428	Bmori_chr_22	5735990	94	PIENAPG00000004792	Pnapi_chr_14	11954301	27
BGIBMGA012430	Bmori_chr_22	5772699	94	PIENAPG00000008008	Pnapi_chr_14	11966285	27
BGIBMGA012432	Bmori_chr_22	5775466	94	PIENAPG00000002628	Pnapi_chr_14	11991699	27
BGIBMGA012436	Bmori_chr_22	5994182	94	PIENAPG00000007724	Pnapi_chr_14	12109626	27
BGIBMGA012438	Bmori_chr_22	6197046	94	PIENAPG00000008898	Pnapi_chr_14	12209520	27
BGIBMGA012440	Bmori_chr_22	6265638	94	PIENAPG00000001353	Pnapi_chr_14	12239330	27
BGIBMGA012441	Bmori_chr_22	6275298	94	PIENAPG00000002107	Pnapi_chr_14	12242290	27
BGIBMGA012442	Bmori_chr_22	6286334	94	PIENAPG00000001859	Pnapi_chr_14	12270545	27
BGIBMGA012443	Bmori_chr_22	6317338	94	PIENAPG00000001736	Pnapi_chr_14	12289959	27
BGIBMGA012447	Bmori_chr_22	6623254	94	PIENAPG00000002517	Pnapi_chr_14	12524634	27
BGIBMGA012448	Bmori_chr_22	6625371	94	PIENAPG00000007462	Pnapi_chr_14	12526865	27
BGIBMGA012449	Bmori_chr_22	6631829	94	PIENAPG00000011654	Pnapi_chr_14	12545680	27
BGIBMGA012450	Bmori_chr_22	6635768	94	PIENAPG00000003189	Pnapi_chr_14	12533997	27
BGIBMGA012452	Bmori_chr_22	6654707	94	PIENAPG00000010949	Pnapi_chr_14	12549355	27
BGIBMGA012453	Bmori_chr_22	6662600	94	PIENAPG00000004082	Pnapi_chr_14	12558321	27
BGIBMGA012454	Bmori_chr_22	6669532	94	PIENAPG00000009643	Pnapi_chr_14	12561054	27
BGIBMGA012550	Bmori_chr_22	8022217	94	PIENAPG00000011333	Pnapi_chr_14	11747645	27
BGIBMGA012551	Bmori_chr_22	8087365	94	PIENAPG00000000038	Pnapi_chr_14	11588781	27
BGIBMGA012552	Bmori_chr_22	8089127	94	PIENAPG00000007473	Pnapi_chr_14	11566604	27
BGIBMGA012553	Bmori_chr_22	8103720	94	PIENAPG00000010620	Pnapi_chr_14	11511739	27
BGIBMGA012556	Bmori_chr_22	8128059	94	PIENAPG00000008121	Pnapi_chr_14	11493392	27
